2026-07-11 20:17:51 | INFO     | jarvis | __init__:53 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 20:46:08 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 20:46:08 | INFO     | jarvis | list_models:100 | Available models: ['tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 20:46:08 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:46:08 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:46:08 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:46:08 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:08 | INFO     | jarvis | __init__:39 | Conversation history initialized (max 50 turns)
2026-07-11 20:46:08 | INFO     | jarvis | __init__:137 | Chat manager initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:08 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:08 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:08 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:08 | INFO     | jarvis | __init__:62 | Jarvis agent initialized
2026-07-11 20:46:08 | INFO     | jarvis | process_message_complete:201 | Processing message (complete): hi dude
2026-07-11 20:46:08 | INFO     | jarvis | send_message_complete:205 | Processing user message (complete): hi dude
2026-07-11 20:46:21 | WARNING  | jarvis | sanitize_response:91 | Detected prompt regurgitation — using fallback response
2026-07-11 20:46:21 | INFO     | jarvis | close:277 | Chat manager closed
2026-07-11 20:46:21 | INFO     | jarvis | close:324 | Jarvis agent closed
2026-07-11 20:46:21 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:21 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:46:21 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:46:21 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:21 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:21 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:21 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:21 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 20:46:21 | INFO     | jarvis | list_models:100 | Available models: ['tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 20:46:21 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:46:21 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:46:21 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:21 | INFO     | jarvis | __init__:39 | Conversation history initialized (max 50 turns)
2026-07-11 20:46:21 | INFO     | jarvis | __init__:137 | Chat manager initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:21 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:21 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:21 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:21 | INFO     | jarvis | __init__:62 | Jarvis agent initialized
2026-07-11 20:46:21 | INFO     | jarvis | process_message_complete:201 | Processing message (complete): what can you help me with?
2026-07-11 20:46:21 | INFO     | jarvis | send_message_complete:205 | Processing user message (complete): what can you help me with?
2026-07-11 20:46:34 | INFO     | jarvis | close:277 | Chat manager closed
2026-07-11 20:46:34 | INFO     | jarvis | close:324 | Jarvis agent closed
2026-07-11 20:46:34 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:34 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:46:34 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:46:34 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:34 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:34 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:34 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:34 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 20:46:34 | INFO     | jarvis | list_models:100 | Available models: ['tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 20:46:34 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:46:34 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:46:34 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:34 | INFO     | jarvis | __init__:39 | Conversation history initialized (max 50 turns)
2026-07-11 20:46:34 | INFO     | jarvis | __init__:137 | Chat manager initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:34 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:34 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:34 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:34 | INFO     | jarvis | __init__:62 | Jarvis agent initialized
2026-07-11 20:46:34 | INFO     | jarvis | process_message_complete:201 | Processing message (complete): list my projects
2026-07-11 20:46:34 | INFO     | jarvis | send_message_complete:205 | Processing user message (complete): list my projects
2026-07-11 20:46:41 | INFO     | jarvis | process_message_complete:221 | Tool request detected (complete): list_projects
2026-07-11 20:46:41 | INFO     | jarvis | dispatch:93 | Dispatching tool: list_projects
2026-07-11 20:46:41 | INFO     | jarvis | dispatch:157 | Executing tool: list_projects
2026-07-11 20:46:41 | INFO     | jarvis | execute_tool:151 | Executing tool: list_projects with args: {}
2026-07-11 20:46:41 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:46:41 | INFO     | jarvis | execute_tool:166 | Tool list_projects executed: success=True
2026-07-11 20:46:41 | INFO     | jarvis | dispatch:179 | Tool executed: list_projects - success=True
2026-07-11 20:46:41 | INFO     | jarvis | close:277 | Chat manager closed
2026-07-11 20:46:41 | INFO     | jarvis | close:324 | Jarvis agent closed
2026-07-11 20:46:47 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:47 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:47 | INFO     | jarvis | load_projects:216 | Loaded 0 projects from workspace
2026-07-11 20:46:47 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:47 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:47 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:47 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 20:46:47 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 20:46:47 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:47 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:47 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:47 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:47 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb/JarvisWorkspace
2026-07-11 20:46:47 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/JarvisWorkspace/jarvis.db
2026-07-11 20:46:47 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 20:46:47 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 20:46:47 | INFO     | jarvis | check_connection:77 | Ollama connection successful
